,lat,lon
1843,53.544389,-113.4909267
1844,31.9685988,-99.9018131
1845,35.5174913,-86.5804473
1846,43.9695148,-99.9018131
1847,40.4406248,-79.9958864
1848,26.1275862,-80.2331036
1849,34.728002,-99.8412125
1850,44.9374831,-93.2009998
1851,42.2917069,-85.5872286
1852,44.9374831,-93.2009998
1853,19.4326077,-99.133208
1854,33.4483771,-112.0740373
1855,38.9071923,-77.0368707
1856,39.1434406,-77.2013705
1857,40.0466571,-76.1783739
1858,42.4999942,-96.4003069
1859,35.7795897,-78.6381787
1860,39.2903848,-76.6121893
1861,38.9071923,-77.0368707
1862,38.9071923,-77.0368707
1863,10.349223,-67.0345443
1864,41.2523634,-95.9979883
1865,28.5383355,-81.3792365
1866,37.8393332,-84.2700179
1867,32.3182314,-86.902298
1868,36.778261,-119.4179324
1869,40.7127753,-74.0059728
1870,41.5933696,-87.3464271
1871,33.7489954,-84.3879824
1872,44.3148443,-85.6023643
1873,39.011902,-98.4842465
1874,35.5174913,-86.5804473
1875,38.9071923,-77.0368707
1876,44.9635738,-93.847189
1877,55.953252,-3.188267
1878,44.3148443,-85.6023643
1879,43.7764258,-79.2317521
1880,42.9011711,-78.2566834
1881,43.2557206,-79.8711024
1882,40.4172871,-82.907123
1883,19.318154,-98.2374954
1884,61.2180556,-149.9002778
1885,40.7556561,-73.5876273
1886,35.0077519,-97.092877
1887,52.3555177,-1.1743197
1888,51.253775,-85.323214
1889,44.0324787,-70.9731602
1890,35.7595731,-79.0192997
1891,32.1656221,-82.9000751
1892,35.9606384,-83.9207392
1893,38.9071923,-77.0368707
1894,19.4356338,-99.1495107
1895,18.4655394,-66.1057355
1896,18.220833,-66.590149
1897,39.7392358,-104.990251
1898,18.4655394,-66.1057355
1899,35.9131996,-79.0558445
1900,43.5890452,-79.6441198
1901,40.7127753,-74.0059728
1902,18.3615548,-66.1110682
1903,42.3600825,-71.0588801
1904,42.3600825,-71.0588801
1905,45.4215296,-75.6971931
1906,37.5407246,-77.4360481
1907,43.5448048,-80.2481666
1908,39.9611755,-82.9987942
1909,27.6648274,-81.5157535
1910,19.0414398,-98.2062727
1911,3.4516467,-76.5319854
1912,40.0583238,-74.4056612
1913,38.9071923,-77.0368707
1914,38.423734,27.142826
1915,18.1551337,-65.8203943
1916,18.433005,-66.4758583
